ACSSF DC040000000001     11                                                                                                                                                       04000US11                               District of Columbia                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
ACSSF DC040010000002     11                                                                                                                                U                      04001US11                               District of Columbia -- Urban                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             
ACSSF DC040A00000003     11                                                                                                                                                       040A0US11                               District of Columbia -- In metropolitan or micropolitan statistical area                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  
ACSSF DC040C00000004     11                                                              1                                                                                        040C0US11                               District of Columbia -- In metropolitan statistical area                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  
ACSSF DC040C10000005     11                                                              1                                                                  Y                     040C1US11                               District of Columbia -- In metropolitan statistical area -- in principal city                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             
ACSSF DC050000000006     11001                                                                                                                                                    05000US11001                            District of Columbia, District of Columbia                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
ACSSF DC140000000121     11001          007804                                                                                                                                    14000US11001007804                      Census Tract 78.04, District of Columbia, District of Columbia                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
ACSSF DC140000000122     11001          007806                                                                                                                                    14000US11001007806                      Census Tract 78.06, District of Columbia, District of Columbia                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
ACSSF DC140000000123     11001          007807                                                                                                                                    14000US11001007807                      Census Tract 78.07, District of Columbia, District of Columbia                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
ACSSF DC140000000124     11001          007808                                                                                                                                    14000US11001007808                      Census Tract 78.08, District of Columbia, District of Columbia                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
ACSSF DC140000000125     11001          007809                                                                                                                                    14000US11001007809                      Census Tract 78.09, District of Columbia, District of Columbia                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
ACSSF DC140000000126     11001          007901                                                                                                                                    14000US11001007901                      Census Tract 79.01, District of Columbia, District of Columbia                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
ACSSF DC140000000127     11001          007903                                                                                                                                    14000US11001007903                      Census Tract 79.03, District of Columbia, District of Columbia                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
ACSSF DC140000000128     11001          008001                                                                                                                                    14000US11001008001                      Census Tract 80.01, District of Columbia, District of Columbia                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
ACSSF DC140000000129     11001          008002                                                                                                                                    14000US11001008002                      Census Tract 80.02, District of Columbia, District of Columbia                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
ACSSF DC140000000130     11001          008100                                                                                                                                    14000US11001008100                      Census Tract 81, District of Columbia, District of Columbia                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               
ACSSF DC140000000131     11001          008200                                                                                                                                    14000US11001008200                      Census Tract 82, District of Columbia, District of Columbia                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               
ACSSF DC140000000132     11001          008301                                                                                                                                    14000US11001008301                      Census Tract 83.01, District of Columbia, District of Columbia                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
ACSSF DC140000000133     11001          008302                                                                                                                                    14000US11001008302                      Census Tract 83.02, District of Columbia, District of Columbia                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
ACSSF DC140000000134     11001          008402                                                                                                                                    14000US11001008402                      Census Tract 84.02, District of Columbia, District of Columbia                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
ACSSF DC140000000135     11001          008410                                                                                                                                    14000US11001008410                      Census Tract 84.10, District of Columbia, District of Columbia                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
ACSSF DC140000000136     11001          008701                                                                                                                                    14000US11001008701                      Census Tract 87.01, District of Columbia, District of Columbia                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
ACSSF DC140000000137     11001          008702                                                                                                                                    14000US11001008702                      Census Tract 87.02, District of Columbia, District of Columbia                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
ACSSF DC140000000138     11001          008802                                                                                                                                    14000US11001008802                      Census Tract 88.02, District of Columbia, District of Columbia                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
ACSSF DC140000000139     11001          008803                                                                                                                                    14000US11001008803                      Census Tract 88.03, District of Columbia, District of Columbia                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
ACSSF DC140000000140     11001          008804                                                                                                                                    14000US11001008804                      Census Tract 88.04, District of Columbia, District of Columbia                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
ACSSF DC140000000141     11001          008903                                                                                                                                    14000US11001008903                      Census Tract 89.03, District of Columbia, District of Columbia                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
ACSSF DC140000000142     11001          008904                                                                                                                                    14000US11001008904                      Census Tract 89.04, District of Columbia, District of Columbia                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
ACSSF DC140000000143     11001          009000                                                                                                                                    14000US11001009000                      Census Tract 90, District of Columbia, District of Columbia                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               
ACSSF DC140000000144     11001          009102                                                                                                                                    14000US11001009102                      Census Tract 91.02, District of Columbia, District of Columbia                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
ACSSF DC140000000145     11001          009201                                                                                                                                    14000US11001009201                      Census Tract 92.01, District of Columbia, District of Columbia                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
ACSSF DC140000000146     11001          009203                                                                                                                                    14000US11001009203                      Census Tract 92.03, District of Columbia, District of Columbia                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
ACSSF DC140000000147     11001          009204                                                                                                                                    14000US11001009204                      Census Tract 92.04, District of Columbia, District of Columbia                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
ACSSF DC140000000148     11001          009301                                                                                                                                    14000US11001009301                      Census Tract 93.01, District of Columbia, District of Columbia                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
ACSSF DC140000000149     11001          009302                                                                                                                                    14000US11001009302                      Census Tract 93.02, District of Columbia, District of Columbia                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
ACSSF DC140000000150     11001          009400                                                                                                                                    14000US11001009400                      Census Tract 94, District of Columbia, District of Columbia                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               
ACSSF DC140000000151     11001          009501                                                                                                                                    14000US11001009501                      Census Tract 95.01, District of Columbia, District of Columbia                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
ACSSF DC140000000152     11001          009503                                                                                                                                    14000US11001009503                      Census Tract 95.03, District of Columbia, District of Columbia                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
ACSSF DC140000000153     11001          009504                                                                                                                                    14000US11001009504                      Census Tract 95.04, District of Columbia, District of Columbia                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
ACSSF DC140000000154     11001          009505                                                                                                                                    14000US11001009505                      Census Tract 95.05, District of Columbia, District of Columbia                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
ACSSF DC140000000155     11001          009507                                                                                                                                    14000US11001009507                      Census Tract 95.07, District of Columbia, District of Columbia                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
ACSSF DC140000000156     11001          009508                                                                                                                                    14000US11001009508                      Census Tract 95.08, District of Columbia, District of Columbia                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
